track_id,genres,track_name,artist_name
2vF6EmzMAjiuxhNDAcoReS,"['electro', 'deep house', 'Last Dance', 'Alkaline', 'Preludia', 'Ace Spectrum', 'Lila', 'Forgive Me If I Bleed', 'Blossom', ""Somebody's Story"", 'Love Is for the Hardest People', 'Red Light District', 'Full Range Madness', 'Rocker', 'Last Dance', 'Alkaline', 'Preludia', 'Ace Spectrum', 'Lila', 'Forgive Me If I Bleed', 'Blossom', ""Somebody's Story"", 'Love Is for the Hardest People', 'Red Light District', 'Full Range Madness', 'Rocker']",Old Ways,Fairmont
0yOOvm6rdEnZW83a1uLc3M,"['electro', 'deep house', 'Tiny Diamonds', 'Old Ways', 'Lila', 'Love Is for the Hardest People', 'Red Light District', 'XTC', 'Rocker', 'Fingertips (Douglas Greed Remix)', 'Generation Gage', 'the long night', 'Minimal (DJ Koze Maxi Version)', 'Kensai Rising', 'Tiny Diamonds', 'Old Ways', 'Lila', 'Love Is for the Hardest People', 'Red Light District', 'XTC', 'Rocker', 'Fingertips (Douglas Greed Remix)', 'Generation Gage', 'the long night', 'Minimal (DJ Koze Maxi Version)', 'Kensai Rising']",Fate,Fairmont
5PRdzrncmga9ieUFVrlE41,"['4', 'deep house', 'house', 'electronic', 'minimal', 'A New Dawn', 'J.B.Y.', ""Can't See What Is Burning There - Mixed"", 'Mount', 'Envelopes (Chapter VI) - Edit', 'Queens', 'Lido', 'Epikur - Original', 'Frankfurt', 'Medea', 'In Another Room', 'Motions', 'A New Dawn', 'J.B.Y.', ""Can't See What Is Burning There - Mixed"", 'Mount', 'Envelopes (Chapter VI) - Edit', 'Queens', 'Lido', 'Epikur - Original', 'Frankfurt', 'Medea', 'In Another Room', 'Motions']",Of My Mind,Pional
3MOUt4k7KUP8qVheHT8RG0,"['house', 'garage', 'breaks', 'breakbeat', 'garage house', 'leftfield', 'God Is The Space Between Us', 'Water', 'Can We Still Be Friends?', 'She Loves Me', 'London. Paris. Berlin.', 'Waterfall', 'Walking With Ur Smile', 'Turning Away - Parra for Cuva Remix', 'in drink', 'Cloudy - Kelbin Remix', 'The Otherside (feat. Robinson)', 'Ricercar', 'God Is The Space Between Us', 'Water', 'Can We Still Be Friends?', 'She Loves Me', 'London. Paris. Berlin.', 'Waterfall', 'Walking With Ur Smile', 'Turning Away - Parra for Cuva Remix', 'in drink', 'Cloudy - Kelbin Remix', 'The Otherside (feat. Robinson)', 'Ricercar']",The Distance,Totally Enormous Extinct Dinosaurs
3RlOfCjCi8EAe3UlhH77e4,"['microhouse', '2023']",The Last Memory of Me,Kisnou
1kz9kj5yn4fIfzAjtxDhp3,"['electronic', 'downtempo', 'deep house', 'ambient']",Belle de Nuit,Parra for Cuva
1DkpkxabQnbRmhvdjdmnnW,"['house', 'deep house', 'jazz', 'free jazz', 'electronic', 'Back to You (Amtrac Remix)', 'Afterglow', 'Do You Want Me', 'Just Over', ""I'll Be Around"", 'Hologram', 'Howl', 'Where I Find My Mind', 'I Will Leave A Light On', 'Rave', 'Woman', 'Otherside - Nils Hoffmann Remix', 'Back to You (Amtrac Remix)', 'Afterglow', 'Do You Want Me', 'Just Over', ""I'll Be Around"", 'Hologram', 'Howl', 'Where I Find My Mind', 'I Will Leave A Light On', 'Rave', 'Woman', 'Otherside - Nils Hoffmann Remix']",Hanging On - CRi Remix,Bob Moses
1hchcXyOsDcLOM6AA0nFsx,"['house', 'progressive house', '2020', 'Autumn', ""Summer's End"", 'Say Hello', 'sometimes it’s scary but it’s still just you and me - Edit', 'Another Dawn', 'I / Y', 'Falling Apart', 'Just to Hear You Say', 'My Stripes', 'To the Ground', 'Points Beyond', 'All Night Long', 'Autumn', ""Summer's End"", 'Say Hello', 'sometimes it’s scary but it’s still just you and me - Edit', 'Another Dawn', 'I / Y', 'Falling Apart', 'Just to Hear You Say', 'My Stripes', 'To the Ground', 'Points Beyond', 'All Night Long']",Second Sun,Nils Hoffmann
46eN6AYeRe0Ccln9kSGZmI,"['house', 'electronic', 'tribal house', 'tropical house', 'Katara', 'I Just Want To Love You', '60 Rutledge', 'God Is The Space Between Us', 'Need You', 'Fiorucci Made Me Hardcore', 'Giving Up', 'Cloudy - Kelbin Remix', 'in drink', 'Carry On', 'Water', 'Siena', 'Katara', 'I Just Want To Love You', '60 Rutledge', 'God Is The Space Between Us', 'Need You', 'Fiorucci Made Me Hardcore', 'Giving Up', 'Cloudy - Kelbin Remix', 'in drink', 'Carry On', 'Water', 'Siena']",Satyr,O'Flynn
60fT7VLnydlDRWbKPkv7bO,"['sweden', 'melodic house', 'Entangled', 'Apologue', 'La Cumbre', 'Defrost (feat. Melosense)', 'Story to Remember', 'Moments', 'Eames', 'One Day At A Time', 'Wishing Well', 'To The End', 'Alone', 'The Wanderer', 'Entangled', 'Apologue', 'La Cumbre', 'Defrost (feat. Melosense)', 'Story to Remember', 'Moments', 'Eames', 'One Day At A Time', 'Wishing Well', 'To The End', 'Alone', 'The Wanderer']",Unspoken,Klur
