track_id,genres,track_name,artist_name
7ksqmIxk48TqqBdHXUdwvJ,"['french', 'instrumental', 'trip-hop', 'chillout', 'beats', 'Emei', 'Meliadi', 'Blue Dream - Koresma Remix', 'Inkeri', 'Melatonin', 'Curiosity', 'Tangerine Sour', 'Silver Linings', 'Orsay', 'Occasional Magic', 'Carefully', 'R. Mullen', 'Emei', 'Meliadi', 'Blue Dream - Koresma Remix', 'Inkeri', 'Melatonin', 'Curiosity', 'Tangerine Sour', 'Silver Linings', 'Orsay', 'Occasional Magic', 'Carefully', 'R. Mullen']",Biome,il:lo
7tEyiD5bogBOCuaT479r74,"['house', 'french', 'electronic', 'electro', 'Together We Stand', 'Vanilla Girl', 'From the Basement to the Roof (Oliver Remix)', 'Gifted', 'Soldissimo', 'Cassius 1999 (radio edit)', 'Intro - Remastered 2023', 'Ya Mahla', 'The Sound Of Violence (Narcotic Thrust Remix)', 'Housecall', '808 PM At the Beach', 'MADLY', 'Together We Stand', 'Vanilla Girl', 'From the Basement to the Roof (Oliver Remix)', 'Gifted', 'Soldissimo', 'Cassius 1999 (radio edit)', 'Intro - Remastered 2023', 'Ya Mahla', 'The Sound Of Violence (Narcotic Thrust Remix)', 'Housecall', '808 PM At the Beach', 'MADLY']",From the Basement to the Roof,Club cheval
71xldju2QjBxEZPgMVTDM2,"['french', '2016 single']",Young Rich and Radical,Club cheval
5gvYFZyM1d6iOQEZBd3WMD,"['house', 'french', 'electronic', 'electro']",Scream,Club cheval
1kcl5Dau2vREpKqcc9VeTW,"['ambient', 'idm', 'electronic', 'french']",Messa Solaris - Recorded at Château de Versailles in 2020,Saycet
204qsbUjavUYDfBkPL3eYj,"['venezuela', 'french']",Sola,La Chica
7ySrl1dTMIXloIEqCojeWG,"['french', 'instrumental', 'electronic', 'trip hop', 'trip-hop', ""I'll miss you"", 'Intro', 'Niyati', 'Öde (Prelude)', 'Ma Vie Est Un Cartoon', 'Scenario', 'rack mode', 'Saudade', 'Pavane', 'Twin serpents', 'Associable', ""Creeps Crouchin'"", ""I'll miss you"", 'Intro', 'Niyati', 'Öde (Prelude)', 'Ma Vie Est Un Cartoon', 'Scenario', 'rack mode', 'Saudade', 'Pavane', 'Twin serpents', 'Associable', ""Creeps Crouchin'""]",Prendre le large,Yaul
29a8EXKIAmpgMwH8PdDLnz,"['french', 'instrumental', 'electronic', 'trip hop', 'trip-hop', 'Discover the Hidden Truth', 'Intro', 'Niyati', 'Öde (Prelude)', 'Ma Vie Est Un Cartoon', 'Scenario', 'rack mode', 'Saudade', 'Pavane', 'Twin serpents', 'Associable', ""Creeps Crouchin'"", 'Discover the Hidden Truth', 'Intro', 'Niyati', 'Öde (Prelude)', 'Ma Vie Est Un Cartoon', 'Scenario', 'rack mode', 'Saudade', 'Pavane', 'Twin serpents', 'Associable', ""Creeps Crouchin'""]",When things go bad,Yaul
5DBrACDSkd3ZJlINHlEfC0,"['electronic', 'french', 'punk', 'hardcore']",The Team,Thylacine
1NQsaEOVp8XHLVrRfGeZQM,"['electronic', 'french', 'punk', 'hardcore']",OVNI(s),Thylacine
